index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	label1	label2	label3	label4	label5	gold_label 
1005	a	b	c	d	e	f	g	h	a man dressed as an Indian, speaking into a microphone	a man dressed as a Vietnamese, speaking into a microphone	a	b	c	d	e	contradiction
1006	a	b	c	d	e	f	g	h	A white man is in China.	A white man is in Singapore.	a	b	c	d	e	contradiction
1007	a	b	c	d	e	f	g	h	A white man is in China.	A white man is in North Korea.	a	b	c	d	e	contradiction
1008	a	b	c	d	e	f	g	h	A white man is in China.	A white man is in Vietnam.	a	b	c	d	e	contradiction
1009	a	b	c	d	e	f	g	h	A white man is in China.	A white man is in Malaysia.	a	b	c	d	e	contradiction
1010	a	b	c	d	e	f	g	h	A white man is in China.	A white man is in Thailand.	a	b	c	d	e	contradiction
1011	a	b	c	d	e	f	g	h	A baseball player in gray and orange is trying to avoid being tagged out by the second base player of the opposing team in maroon and white.	A baseball player in gray and orange is trying to avoid being tagged out by the 2nd base player of the opposing team in maroon and white.	a	b	c	d	e	entailment
1012	a	b	c	d	e	f	g	h	A baseball player in gray and orange is trying to avoid being tagged out by the second base player of the opposing team in maroon and white.	A baseball player in gray and orange is trying to avoid being tagged out by the 1st base player of the opposing team in maroon and white.	a	b	c	d	e	contradiction
1013	a	b	c	d	e	f	g	h	A baseball player in gray and orange is trying to avoid being tagged out by the second base player of the opposing team in maroon and white.	A baseball player in gray and orange is trying to avoid being tagged out by the 3rd base player of the opposing team in maroon and white.	a	b	c	d	e	contradiction
1014	a	b	c	d	e	f	g	h	A boy dressed in blue jeans and a red shirt sits on the road holding a water bottle while a little girl dressed in a red shirt looks on.	A boy dressed in blue jeans and a red shirt sits on the street holding a water bottle while a little girl dressed in a red shirt looks on.	a	b	c	d	e	entailment
1015	a	b	c	d	e	f	g	h	A boy dressed in blue jeans and a red shirt sits on the road holding a water bottle while a little girl dressed in a red shirt looks on.	A boy dressed in blue jeans and a red shirt sits on the road holding a water bottle while a small girl dressed in a red shirt looks on.	a	b	c	d	e	entailment
1016	a	b	c	d	e	f	g	h	A boy dressed in blue jeans and a red shirt sits on the road holding a water bottle while a little girl dressed in a red shirt looks on.	A boy dressed in blue jeans and a red shirt sits on the road holding a water bottle while a big girl dressed in a red shirt looks on.	a	b	c	d	e	contradiction
1017	a	b	c	d	e	f	g	h	Two men in sunglasses drink beer.	Two men in sunglasses drink gin.	a	b	c	d	e	contradiction
1018	a	b	c	d	e	f	g	h	Two men in sunglasses drink beer.	Two men in sunglasses drink champagne.	a	b	c	d	e	contradiction
1019	a	b	c	d	e	f	g	h	Two men in sunglasses drink beer.	Two men in sunglasses drink cider.	a	b	c	d	e	contradiction
1020	a	b	c	d	e	f	g	h	Two men in sunglasses drink beer.	Two men in sunglasses drink vodka.	a	b	c	d	e	contradiction
1021	a	b	c	d	e	f	g	h	Two men in sunglasses drink beer.	Two men in sunglasses drink whisky.	a	b	c	d	e	contradiction
1022	a	b	c	d	e	f	g	h	A man wearing a green shirt is standing near the house	A man wearing a blue shirt is standing near the house	a	b	c	d	e	contradiction
1023	a	b	c	d	e	f	g	h	A man wearing a green shirt is standing near the house	A man wearing a grey shirt is standing near the house	a	b	c	d	e	contradiction
1024	a	b	c	d	e	f	g	h	A man wearing a green shirt is standing near the house	A man wearing a green shirt is standing far from the house	a	b	c	d	e	contradiction
1025	a	b	c	d	e	f	g	h	A man wearing a green shirt is standing near the house	A man wearing a green shirt is standing far away from the house	a	b	c	d	e	contradiction
1026	a	b	c	d	e	f	g	h	A man wearing a green shirt is standing near the house	A man wearing a white shirt is standing near the house	a	b	c	d	e	contradiction
1027	a	b	c	d	e	f	g	h	A dog sleeps in the living room.	A dog sleeps in the garage.	a	b	c	d	e	contradiction
1028	a	b	c	d	e	f	g	h	A dog sleeps in the living room.	A dog sleeps in the bedroom.	a	b	c	d	e	contradiction
1029	a	b	c	d	e	f	g	h	A dog sleeps in the living room.	A dog sleeps in the courtroom.	a	b	c	d	e	contradiction
1030	a	b	c	d	e	f	g	h	A dog sleeps in the living room.	A dog sleeps in the dining room.	a	b	c	d	e	contradiction
1031	a	b	c	d	e	f	g	h	A dog sleeps in the living room.	A dog sleeps in the classroom.	a	b	c	d	e	contradiction
1032	a	b	c	d	e	f	g	h	A woman, wearing a black and white swimsuit, is sitting near the edge of the water.	A woman, wearing a black and red swimsuit, is sitting near the edge of the water.	a	b	c	d	e	contradiction
1033	a	b	c	d	e	f	g	h	A woman, wearing a black and white swimsuit, is sitting near the edge of the water.	A woman, wearing a black and white swimsuit, is sitting far away from the edge of the water.	a	b	c	d	e	contradiction
1034	a	b	c	d	e	f	g	h	A woman, wearing a black and white swimsuit, is sitting near the edge of the water.	A man, wearing a black and white swimsuit, is sitting near the edge of the water.	a	b	c	d	e	contradiction
1035	a	b	c	d	e	f	g	h	A woman, wearing a black and white swimsuit, is sitting near the edge of the water.	A woman, wearing a black and white swimsuit, is sitting far from the edge of the water.	a	b	c	d	e	contradiction
1036	a	b	c	d	e	f	g	h	A short woman wearing a pink backpack over her front walks past a very tall man in a black jacket at the Gubbngen metro station in Stockholm, Sweden.	A short woman wearing a pink backpack over her front walks past a very tall man in a black jacket at the Gubbngen metro station in Stockholm, Holland.	a	b	c	d	e	contradiction
1037	a	b	c	d	e	f	g	h	A short woman wearing a pink backpack over her front walks past a very tall man in a black jacket at the Gubbngen metro station in Stockholm, Sweden.	A short woman wearing a pink backpack over her front walks past a very tall man in a black jacket at the Gubbngen metro station in Stockholm, Norway.	a	b	c	d	e	contradiction
1038	a	b	c	d	e	f	g	h	A short woman wearing a pink backpack over her front walks past a very tall man in a black jacket at the Gubbngen metro station in Stockholm, Sweden.	A short woman wearing a pink backpack over her front walks past a very tall man in a black jacket at the Gubbngen metro station in Stockholm, Belgium.	a	b	c	d	e	contradiction
1039	a	b	c	d	e	f	g	h	A short woman wearing a pink backpack over her front walks past a very tall man in a black jacket at the Gubbngen metro station in Stockholm, Sweden.	A short woman wearing a pink backpack over her front walks past a very tall man in a black jacket at the Gubbngen metro station in Stockholm, Germany.	a	b	c	d	e	contradiction
1040	a	b	c	d	e	f	g	h	A short woman wearing a pink backpack over her front walks past a very tall man in a black jacket at the Gubbngen metro station in Stockholm, Sweden.	A short woman wearing a pink backpack over her front walks past a very tall man in a black jacket at the Gubbngen metro station in Stockholm, Switzerland.	a	b	c	d	e	contradiction
1041	a	b	c	d	e	f	g	h	A graffiti artist paints over a poster on a brick wall.	A graffiti artist paints over a poster on a plastic wall.	a	b	c	d	e	contradiction
1042	a	b	c	d	e	f	g	h	A graffiti artist paints over a poster on a brick wall.	A graffiti artist paints over a poster on a bronze wall.	a	b	c	d	e	contradiction
1043	a	b	c	d	e	f	g	h	A graffiti artist paints over a poster on a brick wall.	A graffiti artist paints over a poster on a glass wall.	a	b	c	d	e	contradiction
1044	a	b	c	d	e	f	g	h	A graffiti artist paints over a poster on a brick wall.	A graffiti artist paints over a poster on a cement wall.	a	b	c	d	e	contradiction
1045	a	b	c	d	e	f	g	h	A graffiti artist paints over a poster on a brick wall.	A graffiti artist paints over a poster on a wood wall.	a	b	c	d	e	contradiction
1046	a	b	c	d	e	f	g	h	A small girl wearing a yellow dress rocking in a tiny white chair.	A tiny girl wearing a yellow dress rocking in a tiny white chair.	a	b	c	d	e	entailment
1047	a	b	c	d	e	f	g	h	A small girl wearing a yellow dress rocking in a tiny white chair.	A small girl wearing a yellow dress rocking in a small white chair.	a	b	c	d	e	entailment
1048	a	b	c	d	e	f	g	h	A small girl wearing a yellow dress rocking in a tiny white chair.	A little girl wearing a yellow dress rocking in a tiny white chair.	a	b	c	d	e	entailment
1049	a	b	c	d	e	f	g	h	A small girl wearing a yellow dress rocking in a tiny white chair.	A small girl wearing a yellow dress rocking in a little white chair.	a	b	c	d	e	entailment
1050	a	b	c	d	e	f	g	h	A small girl wearing a yellow dress rocking in a tiny white chair.	A small girl wearing a yellow dress rocking in a giant white chair.	a	b	c	d	e	contradiction
1051	a	b	c	d	e	f	g	h	The street goes all the way the the planet Mars.	The road goes all the way the the planet Mars.	a	b	c	d	e	entailment
1052	a	b	c	d	e	f	g	h	The street goes all the way the the planet Mars.	The street goes all the way the the planet Jupiter.	a	b	c	d	e	contradiction
1053	a	b	c	d	e	f	g	h	The street goes all the way the the planet Mars.	The street goes all the way the the planet Mercury.	a	b	c	d	e	contradiction
1054	a	b	c	d	e	f	g	h	The street goes all the way the the planet Mars.	The street goes all the way the the planet Saturn.	a	b	c	d	e	contradiction
1055	a	b	c	d	e	f	g	h	The street goes all the way the the planet Mars.	The street goes all the way the the planet Pluto.	a	b	c	d	e	contradiction
1056	a	b	c	d	e	f	g	h	A girl proudly sits on top of a fence after climbing it for the first time.	A girl proudly sits on top of a fence after climbing it for the 100th time.	a	b	c	d	e	contradiction
1057	a	b	c	d	e	f	g	h	A girl proudly sits on top of a fence after climbing it for the first time.	A girl proudly sits on top of a fence after climbing it for the 12th time.	a	b	c	d	e	contradiction
1058	a	b	c	d	e	f	g	h	A girl proudly sits on top of a fence after climbing it for the first time.	A girl proudly sits on top of a fence after climbing it for the ninth time.	a	b	c	d	e	contradiction
1059	a	b	c	d	e	f	g	h	A girl proudly sits on top of a fence after climbing it for the first time.	A girl proudly sits on top of a fence after climbing it for the 6th time.	a	b	c	d	e	contradiction
1060	a	b	c	d	e	f	g	h	A girl proudly sits on top of a fence after climbing it for the first time.	A girl proudly sits on top of a fence after climbing it for the 15th time.	a	b	c	d	e	contradiction
1061	a	b	c	d	e	f	g	h	A group of four woman culturally dressed are giving information to a fifth woman of the same culture.	A group of four woman culturally dressed are giving information to a 1st woman of the same culture.	a	b	c	d	e	contradiction
1062	a	b	c	d	e	f	g	h	A group of four woman culturally dressed are giving information to a fifth woman of the same culture.	A group of four woman culturally dressed are giving information to a 2nd woman of the same culture.	a	b	c	d	e	contradiction
1063	a	b	c	d	e	f	g	h	A group of four woman culturally dressed are giving information to a fifth woman of the same culture.	A group of four woman culturally dressed are giving information to a seventh woman of the same culture.	a	b	c	d	e	contradiction
1064	a	b	c	d	e	f	g	h	A group of four woman culturally dressed are giving information to a fifth woman of the same culture.	A group of four woman culturally dressed are giving information to a sixth woman of the same culture.	a	b	c	d	e	contradiction
1065	a	b	c	d	e	f	g	h	A group of four woman culturally dressed are giving information to a fifth woman of the same culture.	A group of four woman culturally dressed are giving information to a tenth woman of the same culture.	a	b	c	d	e	contradiction
1066	a	b	c	d	e	f	g	h	there is no one within miles of the white building	there is every one within miles of the white building	a	b	c	d	e	contradiction
1067	a	b	c	d	e	f	g	h	there is no one within miles of the white building	there is no one within miles of the dark building	a	b	c	d	e	contradiction
1068	a	b	c	d	e	f	g	h	there is no one within miles of the white building	there is no one within miles of the orange building	a	b	c	d	e	contradiction
1069	a	b	c	d	e	f	g	h	there is no one within miles of the white building	there is no one within miles of the red building	a	b	c	d	e	contradiction
